area,item,unit,year,value
Oman,Goats,kt,2010,0.5775
Oman,Goats,kt,2011,0.589
Oman,Goats,kt,2012,0.6008
Oman,Goats,kt,2013,0.7005
Oman,Goats,kt,2014,0.7145
Oman,Goats,kt,2015,0.7288
Oman,Goats,kt,2016,0.7434
Oman,Goats,kt,2017,0.7582
Oman,Goats,kt,2018,0.7734
Oman,Goats,kt,2019,0.7888
Oman,Goats,kt,2020,0.8046
Oman,Goats,kt,2021,0.8207
Oman,Goats,kt,2022,0.8371
Oman,Goats,kt,2023,0.8539
Oman,Sheep,kt,2010,0.104
Oman,Sheep,kt,2011,0.1061
Oman,Sheep,kt,2012,0.1082
Oman,Sheep,kt,2013,0.1468
Oman,Sheep,kt,2014,0.1497
Oman,Sheep,kt,2015,0.1527
Oman,Sheep,kt,2016,0.1558
Oman,Sheep,kt,2017,0.1589
Oman,Sheep,kt,2018,0.1621
Oman,Sheep,kt,2019,0.1653
Oman,Sheep,kt,2020,0.1686
Oman,Sheep,kt,2021,0.172
Oman,Sheep,kt,2022,0.1754
Oman,Sheep,kt,2023,0.1789
Pakistan,Buffalo,kt,2010,24.9608
Pakistan,Buffalo,kt,2011,26.9228
Pakistan,Buffalo,kt,2012,27.7392
Pakistan,Buffalo,kt,2013,28.4758
Pakistan,Buffalo,kt,2014,29.3227
Pakistan,Buffalo,kt,2015,30.1943
Pakistan,Buffalo,kt,2016,31.0599
Pakistan,Buffalo,kt,2017,31.9934
Pakistan,Buffalo,kt,2018,32.9676
Pakistan,Buffalo,kt,2019,33.9469
Pakistan,Buffalo,kt,2020,34.9559
Pakistan,Buffalo,kt,2021,35.9955
Pakistan,Buffalo,kt,2022,37.0648
Pakistan,Buffalo,kt,2023,38.1663
Pakistan,Cattle,kt,2010,19.8699
Pakistan,Cattle,kt,2011,20.6152
Pakistan,Cattle,kt,2012,21.3919
Pakistan,Cattle,kt,2013,22.1987
Pakistan,Cattle,kt,2014,23.0356
Pakistan,Cattle,kt,2015,23.9039
Pakistan,Cattle,kt,2016,24.806
Pakistan,Cattle,kt,2017,25.7365
Pakistan,Cattle,kt,2018,26.7104
Pakistan,Cattle,kt,2019,27.7176
Pakistan,Cattle,kt,2020,28.7627
Pakistan,Cattle,kt,2021,29.8472
Pakistan,Cattle,kt,2022,30.9717
Pakistan,Cattle,kt,2023,32.1397
Pakistan,Goats,kt,2010,20.4607
Pakistan,Goats,kt,2011,21.0151
Pakistan,Goats,kt,2012,21.5846
Pakistan,Goats,kt,2013,22.1698
Pakistan,Goats,kt,2014,22.7703
Pakistan,Goats,kt,2015,23.3873
Pakistan,Goats,kt,2016,24.0211
Pakistan,Goats,kt,2017,24.6722
Pakistan,Goats,kt,2018,25.3405
Pakistan,Goats,kt,2019,26.0272
Pakistan,Goats,kt,2020,26.7327
Pakistan,Goats,kt,2021,27.457
Pakistan,Goats,kt,2022,28.2012
Pakistan,Goats,kt,2023,28.9651
Pakistan,Sheep,kt,2010,7.8755
Pakistan,Sheep,kt,2011,7.9689
Pakistan,Sheep,kt,2012,8.0631
Pakistan,Sheep,kt,2013,8.1587
Pakistan,Sheep,kt,2014,8.2552
Pakistan,Sheep,kt,2015,8.3531
Pakistan,Sheep,kt,2016,8.4521
Pakistan,Sheep,kt,2017,8.552
Pakistan,Sheep,kt,2018,8.6533
Pakistan,Sheep,kt,2019,8.7557
Pakistan,Sheep,kt,2020,8.8595
Pakistan,Sheep,kt,2021,8.9645
Pakistan,Sheep,kt,2022,9.0706
Pakistan,Sheep,kt,2023,9.1779
Palestine,Cattle,kt,2010,0.074
Palestine,Cattle,kt,2011,0.0874
Palestine,Cattle,kt,2012,0.0693
Palestine,Cattle,kt,2013,0.0662
Palestine,Cattle,kt,2014,0.0908
Palestine,Cattle,kt,2015,0.079
Palestine,Cattle,kt,2016,0.0498
Palestine,Cattle,kt,2017,0.0875
Palestine,Cattle,kt,2018,0.0996
Palestine,Cattle,kt,2019,0.0669
Palestine,Cattle,kt,2020,0.0556
Palestine,Cattle,kt,2021,0.1404
Palestine,Cattle,kt,2022,0.1075
Palestine,Cattle,kt,2023,0.0966
Palestine,Goats,kt,2010,0.0737
Palestine,Goats,kt,2011,0.0807
Palestine,Goats,kt,2012,0.0739
Palestine,Goats,kt,2013,0.0723
Palestine,Goats,kt,2014,0.0705
Palestine,Goats,kt,2015,0.0739
Palestine,Goats,kt,2016,0.0698
Palestine,Goats,kt,2017,0.0722
Palestine,Goats,kt,2018,0.0748
Palestine,Goats,kt,2019,0.0615
Palestine,Goats,kt,2020,0.0718
Palestine,Goats,kt,2021,0.0806
Palestine,Goats,kt,2022,0.0858
Palestine,Goats,kt,2023,0.0777
Palestine,Sheep,kt,2010,0.1519
Palestine,Sheep,kt,2011,0.1961
Palestine,Sheep,kt,2012,0.1971
Palestine,Sheep,kt,2013,0.1957
Palestine,Sheep,kt,2014,0.1949
Palestine,Sheep,kt,2015,0.1979
Palestine,Sheep,kt,2016,0.2008
Palestine,Sheep,kt,2017,0.2027
Palestine,Sheep,kt,2018,0.2039
Palestine,Sheep,kt,2019,0.2034
Palestine,Sheep,kt,2020,0.2053
Palestine,Sheep,kt,2021,0.2065
Palestine,Sheep,kt,2022,0.2102
Palestine,Sheep,kt,2023,0.2145
Philippines,Buffalo,kt,2010,5.9846
Philippines,Buffalo,kt,2011,5.6275
Philippines,Buffalo,kt,2012,5.4235
Philippines,Buffalo,kt,2013,5.3303
Philippines,Buffalo,kt,2014,5.2106
Philippines,Buffalo,kt,2015,5.2241
Philippines,Buffalo,kt,2016,5.2648
Philippines,Buffalo,kt,2017,5.2736
Philippines,Buffalo,kt,2018,5.275
Philippines,Buffalo,kt,2019,5.2584
Philippines,Buffalo,kt,2020,5.244
Philippines,Buffalo,kt,2021,5.2134
Philippines,Buffalo,kt,2022,5.077
Philippines,Buffalo,kt,2023,5.0801
Philippines,Cattle,kt,2010,4.3437
Philippines,Cattle,kt,2011,4.2549
Philippines,Cattle,kt,2012,4.2121
Philippines,Cattle,kt,2013,4.22
Philippines,Cattle,kt,2014,4.2441
Philippines,Cattle,kt,2015,4.2814
Philippines,Cattle,kt,2016,4.3144
Philippines,Cattle,kt,2017,4.3039
Philippines,Cattle,kt,2018,4.3144
Philippines,Cattle,kt,2019,4.2831
Philippines,Cattle,kt,2020,4.294
Philippines,Cattle,kt,2021,4.401
Philippines,Cattle,kt,2022,4.3538
Philippines,Cattle,kt,2023,4.3605
Philippines,Goats,kt,2010,1.428
Philippines,Goats,kt,2011,1.3268
Philippines,Goats,kt,2012,1.2699
Philippines,Goats,kt,2013,1.2627
Philippines,Goats,kt,2014,1.2632
Philippines,Goats,kt,2015,1.2559
Philippines,Goats,kt,2016,1.2521
Philippines,Goats,kt,2017,1.2683
Philippines,Goats,kt,2018,1.2732
Philippines,Goats,kt,2019,1.2838
Philippines,Goats,kt,2020,1.3035
Philippines,Goats,kt,2021,1.3223
Philippines,Goats,kt,2022,1.3359
Philippines,Goats,kt,2023,1.3339
Philippines,Sheep,kt,2010,0.0085
Philippines,Sheep,kt,2011,0.0085
Philippines,Sheep,kt,2012,0.0085
Philippines,Sheep,kt,2013,0.0085
Philippines,Sheep,kt,2014,0.0085
Philippines,Sheep,kt,2015,0.0085
Philippines,Sheep,kt,2016,0.0085
Philippines,Sheep,kt,2017,0.0085
Philippines,Sheep,kt,2018,0.0085
Philippines,Sheep,kt,2019,0.0085
Philippines,Sheep,kt,2020,0.0085
Philippines,Sheep,kt,2021,0.0085
Philippines,Sheep,kt,2022,0.0085
Philippines,Sheep,kt,2023,0.0085
Philippines,Swine,kt,2010,2.2589
Philippines,Swine,kt,2011,2.0743
Philippines,Swine,kt,2012,2.0002
Philippines,Swine,kt,2013,1.9968
Philippines,Swine,kt,2014,1.9898
Philippines,Swine,kt,2015,2.0232
Philippines,Swine,kt,2016,2.104
Philippines,Swine,kt,2017,2.0954
Philippines,Swine,kt,2018,2.1252
Philippines,Swine,kt,2019,2.1428
Philippines,Swine,kt,2020,2.1574
Philippines,Swine,kt,2021,1.6764
Philippines,Swine,kt,2022,1.5893
Philippines,Swine,kt,2023,1.6465
Qatar,Cattle,kt,2010,0.0236
Qatar,Cattle,kt,2011,0.0212
Qatar,Cattle,kt,2012,0.0222
Qatar,Cattle,kt,2013,0.0357
Qatar,Cattle,kt,2014,0.0426
Qatar,Cattle,kt,2015,0.0341
Qatar,Cattle,kt,2016,0.0524
Qatar,Cattle,kt,2017,0.0472
Qatar,Cattle,kt,2018,0.0702
Qatar,Cattle,kt,2019,0.0787
Qatar,Cattle,kt,2020,0.0816
Qatar,Cattle,kt,2021,0.0921
Qatar,Cattle,kt,2022,0.0762
Qatar,Cattle,kt,2023,0.0803
Qatar,Goats,kt,2010,0.0577
Qatar,Goats,kt,2011,0.0638
Qatar,Goats,kt,2012,0.0723
Qatar,Goats,kt,2013,0.0792
Qatar,Goats,kt,2014,0.0898
Qatar,Goats,kt,2015,0.1058
Qatar,Goats,kt,2016,0.1221
Qatar,Goats,kt,2017,0.1285
Qatar,Goats,kt,2018,0.1377
Qatar,Goats,kt,2019,0.1482
Qatar,Goats,kt,2020,0.1541
Qatar,Goats,kt,2021,0.1292
Qatar,Goats,kt,2022,0.1203
Qatar,Goats,kt,2023,0.1251
Qatar,Sheep,kt,2010,0.0572
Qatar,Sheep,kt,2011,0.0646
Qatar,Sheep,kt,2012,0.0826
Qatar,Sheep,kt,2013,0.107
Qatar,Sheep,kt,2014,0.146
Qatar,Sheep,kt,2015,0.169
Qatar,Sheep,kt,2016,0.2203
Qatar,Sheep,kt,2017,0.2497
Qatar,Sheep,kt,2018,0.2664
Qatar,Sheep,kt,2019,0.2702
Qatar,Sheep,kt,2020,0.2736
Qatar,Sheep,kt,2021,0.2467
Qatar,Sheep,kt,2022,0.2179
Qatar,Sheep,kt,2023,0.217
Republic of Korea,Cattle,kt,2010,5.6337
Republic of Korea,Cattle,kt,2011,5.6389
Republic of Korea,Cattle,kt,2012,5.8481
Republic of Korea,Cattle,kt,2013,5.6177
Republic of Korea,Cattle,kt,2014,5.3602
Republic of Korea,Cattle,kt,2015,5.6087
Republic of Korea,Cattle,kt,2016,5.6837
Republic of Korea,Cattle,kt,2017,5.7635
Republic of Korea,Cattle,kt,2018,5.9199
Republic of Korea,Cattle,kt,2019,6.1302
Republic of Korea,Cattle,kt,2020,6.4004
Republic of Korea,Cattle,kt,2021,6.7145
Republic of Korea,Cattle,kt,2022,6.9284
Republic of Korea,Cattle,kt,2023,6.7907
Republic of Korea,Goats,kt,2010,0.0832
Republic of Korea,Goats,kt,2011,0.0848
Republic of Korea,Goats,kt,2012,0.0879
Republic of Korea,Goats,kt,2013,0.083
Republic of Korea,Goats,kt,2014,0.0857
Republic of Korea,Goats,kt,2015,0.0971
Republic of Korea,Goats,kt,2016,0.1192
Republic of Korea,Goats,kt,2017,0.1054
Republic of Korea,Goats,kt,2018,0.0996
Republic of Korea,Goats,kt,2019,0.1035
Republic of Korea,Goats,kt,2020,0.1133
Republic of Korea,Goats,kt,2021,0.1058
Republic of Korea,Goats,kt,2022,0.1075
Republic of Korea,Goats,kt,2023,0.1104
Republic of Korea,Sheep,kt,2010,0.0011
Republic of Korea,Sheep,kt,2011,0.0008
Republic of Korea,Sheep,kt,2012,0.0009
Republic of Korea,Sheep,kt,2013,0.0007
Republic of Korea,Sheep,kt,2014,0.0006
Republic of Korea,Sheep,kt,2015,0.0009
Republic of Korea,Sheep,kt,2016,0.0004
Republic of Korea,Sheep,kt,2017,0.0006
Republic of Korea,Sheep,kt,2018,0.0006
Republic of Korea,Sheep,kt,2019,0.0006
Republic of Korea,Sheep,kt,2020,0.0005
Republic of Korea,Sheep,kt,2021,0.0005
Republic of Korea,Sheep,kt,2022,0.0005
Republic of Korea,Sheep,kt,2023,0.0004
Republic of Korea,Swine,kt,2010,1.6659
Republic of Korea,Swine,kt,2011,1.3777
Republic of Korea,Swine,kt,2012,1.6719
Republic of Korea,Swine,kt,2013,1.6712
Republic of Korea,Swine,kt,2014,1.7013
Republic of Korea,Swine,kt,2015,1.7175
Republic of Korea,Swine,kt,2016,1.7479
Republic of Korea,Swine,kt,2017,1.9007
Republic of Korea,Swine,kt,2018,1.9108
Republic of Korea,Swine,kt,2019,1.9018
Republic of Korea,Swine,kt,2020,1.8678
Republic of Korea,Swine,kt,2021,1.8912
Republic of Korea,Swine,kt,2022,1.8755
Republic of Korea,Swine,kt,2023,1.8697
Saudi Arabia,Cattle,kt,2010,0.7992
Saudi Arabia,Cattle,kt,2011,0.8612
Saudi Arabia,Cattle,kt,2012,0.9694
Saudi Arabia,Cattle,kt,2013,0.9729
Saudi Arabia,Cattle,kt,2014,0.7966
Saudi Arabia,Cattle,kt,2015,0.8042
Saudi Arabia,Cattle,kt,2016,0.8122
Saudi Arabia,Cattle,kt,2017,0.8202
Saudi Arabia,Cattle,kt,2018,0.9619
Saudi Arabia,Cattle,kt,2019,1.1328
Saudi Arabia,Cattle,kt,2020,1.3788
Saudi Arabia,Cattle,kt,2021,1.3655
Saudi Arabia,Cattle,kt,2022,1.3597
Saudi Arabia,Cattle,kt,2023,1.2612
Saudi Arabia,Goats,kt,2010,1.1448
Saudi Arabia,Goats,kt,2011,1.1361
Saudi Arabia,Goats,kt,2012,1.1448
Saudi Arabia,Goats,kt,2013,1.1522
Saudi Arabia,Goats,kt,2014,1.1969
Saudi Arabia,Goats,kt,2015,1.2088
Saudi Arabia,Goats,kt,2016,1.2208
Saudi Arabia,Goats,kt,2017,1.233
Saudi Arabia,Goats,kt,2018,1.2119
Saudi Arabia,Goats,kt,2019,1.2467
Saudi Arabia,Goats,kt,2020,2.0492
Saudi Arabia,Goats,kt,2021,2.0477
Saudi Arabia,Goats,kt,2022,2.2773
Saudi Arabia,Goats,kt,2023,2.1247
Saudi Arabia,Sheep,kt,2010,2.3405
Saudi Arabia,Sheep,kt,2011,2.7033
Saudi Arabia,Sheep,kt,2012,2.7121
Saudi Arabia,Sheep,kt,2013,3.0792
Saudi Arabia,Sheep,kt,2014,2.4247
Saudi Arabia,Sheep,kt,2015,2.4488
Saudi Arabia,Sheep,kt,2016,2.4732
Saudi Arabia,Sheep,kt,2017,2.4978
Saudi Arabia,Sheep,kt,2018,2.516
Saudi Arabia,Sheep,kt,2019,2.5222
Saudi Arabia,Sheep,kt,2020,4.6858
Saudi Arabia,Sheep,kt,2021,4.6953
Saudi Arabia,Sheep,kt,2022,5.8384
Saudi Arabia,Sheep,kt,2023,5.0732
Singapore,Cattle,kt,2010,0.0003
Singapore,Cattle,kt,2011,0.0003
Singapore,Cattle,kt,2012,0.0003
Singapore,Cattle,kt,2013,0.0003
Singapore,Cattle,kt,2014,0.0003
Singapore,Cattle,kt,2015,0.0003
Singapore,Cattle,kt,2016,0.0003
Singapore,Cattle,kt,2017,0.0003
Singapore,Cattle,kt,2018,0.0003
Singapore,Cattle,kt,2019,0.0003
Singapore,Cattle,kt,2020,0.0003
Singapore,Cattle,kt,2021,0.0003
Singapore,Cattle,kt,2022,0.0003
Singapore,Cattle,kt,2023,0.0003
Singapore,Goats,kt,2010,0.0002
Singapore,Goats,kt,2011,0.0002
Singapore,Goats,kt,2012,0.0002
Singapore,Goats,kt,2013,0.0002
Singapore,Goats,kt,2014,0.0002
Singapore,Goats,kt,2015,0.0002
Singapore,Goats,kt,2016,0.0002
Singapore,Goats,kt,2017,0.0002
Singapore,Goats,kt,2018,0.0002
Singapore,Goats,kt,2019,0.0002
Singapore,Goats,kt,2020,0.0002
Singapore,Goats,kt,2021,0.0002
Singapore,Goats,kt,2022,0.0003
Singapore,Goats,kt,2023,0.0003
Sri Lanka,Buffalo,kt,2010,0.3587
Sri Lanka,Buffalo,kt,2011,0.3438
Sri Lanka,Buffalo,kt,2012,0.3519
Sri Lanka,Buffalo,kt,2013,0.3231
Sri Lanka,Buffalo,kt,2014,0.2721
Sri Lanka,Buffalo,kt,2015,0.2742
Sri Lanka,Buffalo,kt,2016,0.2264
Sri Lanka,Buffalo,kt,2017,0.2406
Sri Lanka,Buffalo,kt,2018,0.262
Sri Lanka,Buffalo,kt,2019,0.2533
Sri Lanka,Buffalo,kt,2020,0.2741
Sri Lanka,Buffalo,kt,2021,0.2828
Sri Lanka,Buffalo,kt,2022,0.2757
Sri Lanka,Buffalo,kt,2023,0.2775
Sri Lanka,Cattle,kt,2010,0.6022
Sri Lanka,Cattle,kt,2011,0.6121
Sri Lanka,Cattle,kt,2012,0.6499
Sri Lanka,Cattle,kt,2013,0.647
Sri Lanka,Cattle,kt,2014,0.6156
Sri Lanka,Cattle,kt,2015,0.6151
Sri Lanka,Cattle,kt,2016,0.5522
Sri Lanka,Cattle,kt,2017,0.5809
Sri Lanka,Cattle,kt,2018,0.6451
Sri Lanka,Cattle,kt,2019,0.6319
Sri Lanka,Cattle,kt,2020,0.6497
Sri Lanka,Cattle,kt,2021,0.6695
Sri Lanka,Cattle,kt,2022,0.6659
Sri Lanka,Cattle,kt,2023,0.6602
Sri Lanka,Goats,kt,2010,0.1277
Sri Lanka,Goats,kt,2011,0.1283
Sri Lanka,Goats,kt,2012,0.1311
Sri Lanka,Goats,kt,2013,0.1132
Sri Lanka,Goats,kt,2014,0.1022
Sri Lanka,Goats,kt,2015,0.1057
Sri Lanka,Goats,kt,2016,0.0912
Sri Lanka,Goats,kt,2017,0.0982
Sri Lanka,Goats,kt,2018,0.1076
Sri Lanka,Goats,kt,2019,0.1072
Sri Lanka,Goats,kt,2020,0.1143
Sri Lanka,Goats,kt,2021,0.1236
Sri Lanka,Goats,kt,2022,0.125
Sri Lanka,Goats,kt,2023,0.1198
Sri Lanka,Sheep,kt,2010,0.0022
Sri Lanka,Sheep,kt,2011,0.0023
Sri Lanka,Sheep,kt,2012,0.0026
Sri Lanka,Sheep,kt,2013,0.0027
Sri Lanka,Sheep,kt,2014,0.0031
Sri Lanka,Sheep,kt,2015,0.0022
Sri Lanka,Sheep,kt,2016,0.0024
Sri Lanka,Sheep,kt,2017,0.0029
Sri Lanka,Sheep,kt,2018,0.0032
Sri Lanka,Sheep,kt,2019,0.0033
Sri Lanka,Sheep,kt,2020,0.0032
Sri Lanka,Sheep,kt,2021,0.0034
Sri Lanka,Sheep,kt,2022,0.0035
Sri Lanka,Sheep,kt,2023,0.0037
Sri Lanka,Swine,kt,2010,0.0116
Sri Lanka,Swine,kt,2011,0.0114
Sri Lanka,Swine,kt,2012,0.0124
Sri Lanka,Swine,kt,2013,0.0113
Sri Lanka,Swine,kt,2014,0.0146
Sri Lanka,Swine,kt,2015,0.0097
Sri Lanka,Swine,kt,2016,0.0113
Sri Lanka,Swine,kt,2017,0.0132
Sri Lanka,Swine,kt,2018,0.0136
Sri Lanka,Swine,kt,2019,0.0127
Sri Lanka,Swine,kt,2020,0.0129
Sri Lanka,Swine,kt,2021,0.0138
Sri Lanka,Swine,kt,2022,0.0139
Sri Lanka,Swine,kt,2023,0.0142
Syrian Arab Republic,Buffalo,kt,2010,0.008
Syrian Arab Republic,Buffalo,kt,2011,0.0084
Syrian Arab Republic,Buffalo,kt,2012,0.0084
Syrian Arab Republic,Buffalo,kt,2013,0.0086
Syrian Arab Republic,Buffalo,kt,2014,0.009
Syrian Arab Republic,Buffalo,kt,2015,0.0091
Syrian Arab Republic,Buffalo,kt,2016,0.0091
Syrian Arab Republic,Buffalo,kt,2017,0.008
Syrian Arab Republic,Buffalo,kt,2018,0.0079
Syrian Arab Republic,Buffalo,kt,2019,0.0081
Syrian Arab Republic,Buffalo,kt,2020,0.0082
Syrian Arab Republic,Buffalo,kt,2021,0.0073
Syrian Arab Republic,Buffalo,kt,2022,0.0075
Syrian Arab Republic,Buffalo,kt,2023,0.0074
Syrian Arab Republic,Cattle,kt,2010,2.1282
Syrian Arab Republic,Cattle,kt,2011,2.3714
Syrian Arab Republic,Cattle,kt,2012,2.3719
Syrian Arab Republic,Cattle,kt,2013,2.3792
Syrian Arab Republic,Cattle,kt,2014,2.3326
Syrian Arab Republic,Cattle,kt,2015,2.2828
Syrian Arab Republic,Cattle,kt,2016,2.283
Syrian Arab Republic,Cattle,kt,2017,1.777
Syrian Arab Republic,Cattle,kt,2018,1.6385
Syrian Arab Republic,Cattle,kt,2019,1.6877
Syrian Arab Republic,Cattle,kt,2020,1.9064
Syrian Arab Republic,Cattle,kt,2021,1.8767
Syrian Arab Republic,Cattle,kt,2022,1.8301
Syrian Arab Republic,Cattle,kt,2023,1.801
Syrian Arab Republic,Goats,kt,2010,0.691
Syrian Arab Republic,Goats,kt,2011,0.7706
Syrian Arab Republic,Goats,kt,2012,0.7702
Syrian Arab Republic,Goats,kt,2013,0.7707
Syrian Arab Republic,Goats,kt,2014,0.7679
Syrian Arab Republic,Goats,kt,2015,0.7679
Syrian Arab Republic,Goats,kt,2016,0.7679
Syrian Arab Republic,Goats,kt,2017,0.6069
Syrian Arab Republic,Goats,kt,2018,0.6069
Syrian Arab Republic,Goats,kt,2019,0.6195
Syrian Arab Republic,Goats,kt,2020,0.6705
Syrian Arab Republic,Goats,kt,2021,0.6405
Syrian Arab Republic,Goats,kt,2022,0.6815
Syrian Arab Republic,Goats,kt,2023,0.7365
Syrian Arab Republic,Sheep,kt,2010,4.1532
Syrian Arab Republic,Sheep,kt,2011,4.8388
Syrian Arab Republic,Sheep,kt,2012,4.8365
Syrian Arab Republic,Sheep,kt,2013,4.8247
Syrian Arab Republic,Sheep,kt,2014,4.7817
Syrian Arab Republic,Sheep,kt,2015,4.4769
Syrian Arab Republic,Sheep,kt,2016,4.1484
Syrian Arab Republic,Sheep,kt,2017,3.7155
Syrian Arab Republic,Sheep,kt,2018,3.7627
Syrian Arab Republic,Sheep,kt,2019,3.898
Syrian Arab Republic,Sheep,kt,2020,4.3037
Syrian Arab Republic,Sheep,kt,2021,4.4939
Syrian Arab Republic,Sheep,kt,2022,4.7788
Syrian Arab Republic,Sheep,kt,2023,4.9721
Syrian Arab Republic,Swine,kt,2010,0
Syrian Arab Republic,Swine,kt,2011,0
Syrian Arab Republic,Swine,kt,2012,0
Syrian Arab Republic,Swine,kt,2013,0
Syrian Arab Republic,Swine,kt,2014,0
Syrian Arab Republic,Swine,kt,2015,0
Syrian Arab Republic,Swine,kt,2016,0
Syrian Arab Republic,Swine,kt,2017,0
Syrian Arab Republic,Swine,kt,2018,0
Syrian Arab Republic,Swine,kt,2019,0
Syrian Arab Republic,Swine,kt,2020,0
Syrian Arab Republic,Swine,kt,2021,0
Syrian Arab Republic,Swine,kt,2022,0
Syrian Arab Republic,Swine,kt,2023,0
Tajikistan,Buffalo,kt,2010,0.0274
Tajikistan,Buffalo,kt,2011,0.0274
Tajikistan,Buffalo,kt,2012,0.0274
Tajikistan,Buffalo,kt,2013,0.0274
Tajikistan,Buffalo,kt,2014,0.0274
Tajikistan,Buffalo,kt,2015,0.0278
Tajikistan,Buffalo,kt,2016,0.0282
Tajikistan,Buffalo,kt,2017,0.0284
Tajikistan,Buffalo,kt,2018,0.0285
Tajikistan,Buffalo,kt,2019,0.0285
Tajikistan,Buffalo,kt,2020,0.0286
Tajikistan,Buffalo,kt,2021,0.0285
Tajikistan,Buffalo,kt,2022,0.0286
Tajikistan,Buffalo,kt,2023,0.0287
Tajikistan,Cattle,kt,2010,2.9525
Tajikistan,Cattle,kt,2011,3.0606
Tajikistan,Cattle,kt,2012,3.2531
Tajikistan,Cattle,kt,2013,3.3938
Tajikistan,Cattle,kt,2014,3.4392
Tajikistan,Cattle,kt,2015,3.5667
Tajikistan,Cattle,kt,2016,3.6778
Tajikistan,Cattle,kt,2017,3.7399
Tajikistan,Cattle,kt,2018,3.7556
Tajikistan,Cattle,kt,2019,3.8108
Tajikistan,Cattle,kt,2020,3.8573
Tajikistan,Cattle,kt,2021,3.9807
Tajikistan,Cattle,kt,2022,4.121
Tajikistan,Cattle,kt,2023,4.2287
Tajikistan,Goats,kt,2010,0.541
Tajikistan,Goats,kt,2011,0.5693
Tajikistan,Goats,kt,2012,0.5894
Tajikistan,Goats,kt,2013,0.6242
Tajikistan,Goats,kt,2014,0.6254
Tajikistan,Goats,kt,2015,0.6546
Tajikistan,Goats,kt,2016,0.6721
Tajikistan,Goats,kt,2017,0.6651
Tajikistan,Goats,kt,2018,0.6678
Tajikistan,Goats,kt,2019,0.6662
Tajikistan,Goats,kt,2020,0.6671
Tajikistan,Goats,kt,2021,0.699
Tajikistan,Goats,kt,2022,0.708
Tajikistan,Goats,kt,2023,0.7173
Tajikistan,Sheep,kt,2010,0.7426
Tajikistan,Sheep,kt,2011,0.7742
Tajikistan,Sheep,kt,2012,0.8212
Tajikistan,Sheep,kt,2013,0.8789
Tajikistan,Sheep,kt,2014,0.9156
Tajikistan,Sheep,kt,2015,0.9545
Tajikistan,Sheep,kt,2016,0.9902
Tajikistan,Sheep,kt,2017,1.0316
Tajikistan,Sheep,kt,2018,1.0404
Tajikistan,Sheep,kt,2019,1.0604
Tajikistan,Sheep,kt,2020,1.0875
Tajikistan,Sheep,kt,2021,1.0628
Tajikistan,Sheep,kt,2022,1.0702
Tajikistan,Sheep,kt,2023,1.0735
Tajikistan,Swine,kt,2010,0.0001
Tajikistan,Swine,kt,2011,0.0001
Tajikistan,Swine,kt,2012,0.0001
Tajikistan,Swine,kt,2013,0.0001
Tajikistan,Swine,kt,2014,0.0001
Tajikistan,Swine,kt,2015,0.0001
Tajikistan,Swine,kt,2016,0
Tajikistan,Swine,kt,2017,0
Tajikistan,Swine,kt,2018,0
Tajikistan,Swine,kt,2019,0
Tajikistan,Swine,kt,2020,0
Tajikistan,Swine,kt,2021,0
Tajikistan,Swine,kt,2022,0
Tajikistan,Swine,kt,2023,0
Thailand,Buffalo,kt,2010,2.9693
Thailand,Buffalo,kt,2011,2.9054
Thailand,Buffalo,kt,2012,2.822
Thailand,Buffalo,kt,2013,2.3584
Thailand,Buffalo,kt,2014,1.8667
Thailand,Buffalo,kt,2015,1.8116
Thailand,Buffalo,kt,2016,2.1229
Thailand,Buffalo,kt,2017,2.123
Thailand,Buffalo,kt,2018,2.1117
Thailand,Buffalo,kt,2019,2.1175
Thailand,Buffalo,kt,2020,2.0253
Thailand,Buffalo,kt,2021,1.9113
Thailand,Buffalo,kt,2022,1.7781
Thailand,Buffalo,kt,2023,1.6282
Thailand,Cattle,kt,2010,10.9543
Thailand,Cattle,kt,2011,9.9298
Thailand,Cattle,kt,2012,9.0795
Thailand,Cattle,kt,2013,8.6641
Thailand,Cattle,kt,2014,8.2445
Thailand,Cattle,kt,2015,7.9899
Thailand,Cattle,kt,2016,7.9046
Thailand,Cattle,kt,2017,7.871
Thailand,Cattle,kt,2018,7.8067
Thailand,Cattle,kt,2019,7.7324
Thailand,Cattle,kt,2020,7.8034
Thailand,Cattle,kt,2021,7.7808
Thailand,Cattle,kt,2022,7.7722
Thailand,Cattle,kt,2023,7.7855
Thailand,Goats,kt,2010,0.13
Thailand,Goats,kt,2011,0.1462
Thailand,Goats,kt,2012,0.1579
Thailand,Goats,kt,2013,0.1437
Thailand,Goats,kt,2014,0.153
Thailand,Goats,kt,2015,0.1531
Thailand,Goats,kt,2016,0.1539
Thailand,Goats,kt,2017,0.1565
Thailand,Goats,kt,2018,0.1571
Thailand,Goats,kt,2019,0.1584
Thailand,Goats,kt,2020,0.1583
Thailand,Goats,kt,2021,0.1606
Thailand,Goats,kt,2022,0.1628
Thailand,Goats,kt,2023,0.1652
Thailand,Sheep,kt,2010,0.0122
Thailand,Sheep,kt,2011,0.0147
Thailand,Sheep,kt,2012,0.0154
Thailand,Sheep,kt,2013,0.0119
Thailand,Sheep,kt,2014,0.0125
Thailand,Sheep,kt,2015,0.0122
Thailand,Sheep,kt,2016,0.0119
Thailand,Sheep,kt,2017,0.012
