area,item,unit,year,value
Thailand,Sheep,kt,2018,0.2203
Thailand,Sheep,kt,2019,0.217
Thailand,Sheep,kt,2020,0.2123
Thailand,Sheep,kt,2021,0.2088
Thailand,Sheep,kt,2022,0.2045
Thailand,Sheep,kt,2023,0.1999
Thailand,Swine,kt,2010,56.2273
Thailand,Swine,kt,2011,57.4205
Thailand,Swine,kt,2012,57.7074
Thailand,Swine,kt,2013,56.0957
Thailand,Swine,kt,2014,55.9898
Thailand,Swine,kt,2015,56.3021
Thailand,Swine,kt,2016,56.6431
Thailand,Swine,kt,2017,57.0854
Thailand,Swine,kt,2018,57.4508
Thailand,Swine,kt,2019,57.6802
Thailand,Swine,kt,2020,57.3478
Thailand,Swine,kt,2021,57.0037
Thailand,Swine,kt,2022,56.9756
Thailand,Swine,kt,2023,56.9474
Timor-Leste,Buffalo,kt,2010,5.4996
Timor-Leste,Buffalo,kt,2011,5.5931
Timor-Leste,Buffalo,kt,2012,5.8895
Timor-Leste,Buffalo,kt,2013,6.2017
Timor-Leste,Buffalo,kt,2014,6.2143
Timor-Leste,Buffalo,kt,2015,7.3109
Timor-Leste,Buffalo,kt,2016,7.1886
Timor-Leste,Buffalo,kt,2017,7.1478
Timor-Leste,Buffalo,kt,2018,7.2011
Timor-Leste,Buffalo,kt,2019,7.2661
Timor-Leste,Buffalo,kt,2020,7.2564
Timor-Leste,Buffalo,kt,2021,7.2054
Timor-Leste,Buffalo,kt,2022,7.2275
Timor-Leste,Buffalo,kt,2023,7.7021
Timor-Leste,Cattle,kt,2010,8.2351
Timor-Leste,Cattle,kt,2011,8.6071
Timor-Leste,Cattle,kt,2012,8.8189
Timor-Leste,Cattle,kt,2013,8.9796
Timor-Leste,Cattle,kt,2014,9.0087
Timor-Leste,Cattle,kt,2015,11.4083
Timor-Leste,Cattle,kt,2016,11.7329
Timor-Leste,Cattle,kt,2017,11.6816
Timor-Leste,Cattle,kt,2018,11.8496
Timor-Leste,Cattle,kt,2019,14.5642
Timor-Leste,Cattle,kt,2020,12.5646
Timor-Leste,Cattle,kt,2021,11.4033
Timor-Leste,Cattle,kt,2022,12.1075
Timor-Leste,Cattle,kt,2023,12.3501
Timor-Leste,Goats,kt,2010,0.7877
Timor-Leste,Goats,kt,2011,0.8294
Timor-Leste,Goats,kt,2012,0.8734
Timor-Leste,Goats,kt,2013,0.9197
Timor-Leste,Goats,kt,2014,0.9233
Timor-Leste,Goats,kt,2015,0.8193
Timor-Leste,Goats,kt,2016,0.8153
Timor-Leste,Goats,kt,2017,0.85
Timor-Leste,Goats,kt,2018,0.8875
Timor-Leste,Goats,kt,2019,0.9301
Timor-Leste,Goats,kt,2020,0.9899
Timor-Leste,Goats,kt,2021,1.064
Timor-Leste,Goats,kt,2022,1.1143
Timor-Leste,Goats,kt,2023,0.8809
Timor-Leste,Sheep,kt,2010,0.2155
Timor-Leste,Sheep,kt,2011,0.2543
Timor-Leste,Sheep,kt,2012,0.3001
Timor-Leste,Sheep,kt,2013,0.3542
Timor-Leste,Sheep,kt,2014,0.3554
Timor-Leste,Sheep,kt,2015,0.2086
Timor-Leste,Sheep,kt,2016,0.1798
Timor-Leste,Sheep,kt,2017,0.1661
Timor-Leste,Sheep,kt,2018,0.1439
Timor-Leste,Sheep,kt,2019,0.1242
Timor-Leste,Sheep,kt,2020,0.1663
Timor-Leste,Sheep,kt,2021,0.1989
Timor-Leste,Sheep,kt,2022,0.2084
Timor-Leste,Sheep,kt,2023,0.1046
Timor-Leste,Swine,kt,2010,2.2073
Timor-Leste,Swine,kt,2011,2.3088
Timor-Leste,Swine,kt,2012,2.4312
Timor-Leste,Swine,kt,2013,2.5601
Timor-Leste,Swine,kt,2014,2.6957
Timor-Leste,Swine,kt,2015,2.8
Timor-Leste,Swine,kt,2016,2.8127
Timor-Leste,Swine,kt,2017,2.6177
Timor-Leste,Swine,kt,2018,2.6001
Timor-Leste,Swine,kt,2019,3.029
Timor-Leste,Swine,kt,2020,2.5015
Timor-Leste,Swine,kt,2021,1.6475
Timor-Leste,Swine,kt,2022,2.3793
Timor-Leste,Swine,kt,2023,2.5686
Turkmenistan,Cattle,kt,2010,136.7786
Turkmenistan,Cattle,kt,2011,138.2364
Turkmenistan,Cattle,kt,2012,139.27
Turkmenistan,Cattle,kt,2013,140.912
Turkmenistan,Cattle,kt,2014,142.572
Turkmenistan,Cattle,kt,2015,144.0666
Turkmenistan,Cattle,kt,2016,148.8613
Turkmenistan,Cattle,kt,2017,150.6297
Turkmenistan,Cattle,kt,2018,151.3942
Turkmenistan,Cattle,kt,2019,151.9414
Turkmenistan,Cattle,kt,2020,157.1319
Turkmenistan,Cattle,kt,2021,157.8695
Turkmenistan,Cattle,kt,2022,156.4056
Turkmenistan,Cattle,kt,2023,157.5997
Turkmenistan,Goats,kt,2010,14.3103
Turkmenistan,Goats,kt,2011,11.7245
Turkmenistan,Goats,kt,2012,11.7178
Turkmenistan,Goats,kt,2013,12.4484
Turkmenistan,Goats,kt,2014,14.7166
Turkmenistan,Goats,kt,2015,16.4272
Turkmenistan,Goats,kt,2016,17.8489
Turkmenistan,Goats,kt,2017,19.0031
Turkmenistan,Goats,kt,2018,19.4268
Turkmenistan,Goats,kt,2019,19.4188
Turkmenistan,Goats,kt,2020,23.9365
Turkmenistan,Goats,kt,2021,24.0191
Turkmenistan,Goats,kt,2022,23.9189
Turkmenistan,Goats,kt,2023,24.9562
Turkmenistan,Sheep,kt,2010,69.3693
Turkmenistan,Sheep,kt,2011,69.6243
Turkmenistan,Sheep,kt,2012,71.4096
Turkmenistan,Sheep,kt,2013,71.4096
Turkmenistan,Sheep,kt,2014,71.4096
Turkmenistan,Sheep,kt,2015,72.0516
Turkmenistan,Sheep,kt,2016,72.5584
Turkmenistan,Sheep,kt,2017,72.1235
Turkmenistan,Sheep,kt,2018,72.3469
Turkmenistan,Sheep,kt,2019,72.9041
Turkmenistan,Sheep,kt,2020,71.7225
Turkmenistan,Sheep,kt,2021,72.2449
Turkmenistan,Sheep,kt,2022,72.8453
Turkmenistan,Sheep,kt,2023,72.0351
Turkmenistan,Swine,kt,2010,0.0419
Turkmenistan,Swine,kt,2011,0.0325
Turkmenistan,Swine,kt,2012,0.0289
Turkmenistan,Swine,kt,2013,0.0255
Turkmenistan,Swine,kt,2014,0.0256
Turkmenistan,Swine,kt,2015,0.0271
Turkmenistan,Swine,kt,2016,0.0252
Turkmenistan,Swine,kt,2017,0.0251
Turkmenistan,Swine,kt,2018,0.0262
Turkmenistan,Swine,kt,2019,0.0248
Turkmenistan,Swine,kt,2020,0.0222
Turkmenistan,Swine,kt,2021,0.0233
Turkmenistan,Swine,kt,2022,0.0234
Turkmenistan,Swine,kt,2023,0.024
Türkiye,Buffalo,kt,2010,5.1452
Türkiye,Buffalo,kt,2011,4.9988
Türkiye,Buffalo,kt,2012,5.7603
Türkiye,Buffalo,kt,2013,6.3387
Türkiye,Buffalo,kt,2014,6.9379
Türkiye,Buffalo,kt,2015,7.1877
Türkiye,Buffalo,kt,2016,7.8904
Türkiye,Buffalo,kt,2017,8.3823
Türkiye,Buffalo,kt,2018,10.5254
Türkiye,Buffalo,kt,2019,10.8673
Türkiye,Buffalo,kt,2020,11.3569
Türkiye,Buffalo,kt,2021,10.9489
Türkiye,Buffalo,kt,2022,10.1383
Türkiye,Buffalo,kt,2023,9.5432
Türkiye,Cattle,kt,2010,412.9561
Türkiye,Cattle,kt,2011,440.0119
Türkiye,Cattle,kt,2012,483.2652
Türkiye,Cattle,kt,2013,534.9935
Türkiye,Cattle,kt,2014,551.0361
Türkiye,Cattle,kt,2015,543.7119
Türkiye,Cattle,kt,2016,534.7177
Türkiye,Cattle,kt,2017,546.0697
Türkiye,Cattle,kt,2018,647.4067
Türkiye,Cattle,kt,2019,671.3125
Türkiye,Cattle,kt,2020,695.5217
Türkiye,Cattle,kt,2021,691.2309
Türkiye,Cattle,kt,2022,653.4083
Türkiye,Cattle,kt,2023,637.1157
Türkiye,Goats,kt,2010,26.2055
Türkiye,Goats,kt,2011,32.1584
Türkiye,Goats,kt,2012,37.1903
Türkiye,Goats,kt,2013,42.7057
Türkiye,Goats,kt,2014,47.1426
Türkiye,Goats,kt,2015,52.8626
Türkiye,Goats,kt,2016,53.2266
Türkiye,Goats,kt,2017,52.8645
Türkiye,Goats,kt,2018,55.8136
Türkiye,Goats,kt,2019,57.2597
Türkiye,Goats,kt,2020,61.2477
Türkiye,Goats,kt,2021,63.0651
Türkiye,Goats,kt,2022,59.1629
Türkiye,Goats,kt,2023,52.648
Türkiye,Sheep,kt,2010,111.152
Türkiye,Sheep,kt,2011,117.7574
Türkiye,Sheep,kt,2012,127.661
Türkiye,Sheep,kt,2013,139.8687
Türkiye,Sheep,kt,2014,149.3497
Türkiye,Sheep,kt,2015,158.8152
Türkiye,Sheep,kt,2016,160.6905
Türkiye,Sheep,kt,2017,158.0181
Türkiye,Sheep,kt,2018,179.4944
Türkiye,Sheep,kt,2019,190.1079
Türkiye,Sheep,kt,2020,214.8466
Türkiye,Sheep,kt,2021,230.4062
Türkiye,Sheep,kt,2022,227.9082
Türkiye,Sheep,kt,2023,214.5084
Türkiye,Swine,kt,2010,0.0038
Türkiye,Swine,kt,2011,0.0031
Türkiye,Swine,kt,2012,0.0037
Türkiye,Swine,kt,2013,0.006
Türkiye,Swine,kt,2014,0.0063
Türkiye,Swine,kt,2015,0.0053
Türkiye,Swine,kt,2016,0.0033
Türkiye,Swine,kt,2017,0.0026
Türkiye,Swine,kt,2018,0.0033
Türkiye,Swine,kt,2019,0.0029
Türkiye,Swine,kt,2020,0.002
Türkiye,Swine,kt,2021,0.0027
Türkiye,Swine,kt,2022,0.0033
Türkiye,Swine,kt,2023,0.0033
United Arab Emirates,Cattle,kt,2010,3.8237
United Arab Emirates,Cattle,kt,2011,3.4137
United Arab Emirates,Cattle,kt,2012,3.1649
United Arab Emirates,Cattle,kt,2013,3.3775
United Arab Emirates,Cattle,kt,2014,3.5273
United Arab Emirates,Cattle,kt,2015,4.2382
United Arab Emirates,Cattle,kt,2016,4.1551
United Arab Emirates,Cattle,kt,2017,4.1117
United Arab Emirates,Cattle,kt,2018,4.0216
United Arab Emirates,Cattle,kt,2019,3.9432
United Arab Emirates,Cattle,kt,2020,4.0473
United Arab Emirates,Cattle,kt,2021,4.3661
United Arab Emirates,Cattle,kt,2022,4.3036
United Arab Emirates,Cattle,kt,2023,4.2742
United Arab Emirates,Goats,kt,2010,9.8325
United Arab Emirates,Goats,kt,2011,9.9157
United Arab Emirates,Goats,kt,2012,8.2432
United Arab Emirates,Goats,kt,2013,9.6594
United Arab Emirates,Goats,kt,2014,11.3905
United Arab Emirates,Goats,kt,2015,11.6173
United Arab Emirates,Goats,kt,2016,11.716
United Arab Emirates,Goats,kt,2017,12.1612
United Arab Emirates,Goats,kt,2018,12.5028
United Arab Emirates,Goats,kt,2019,12.2678
United Arab Emirates,Goats,kt,2020,12.5242
United Arab Emirates,Goats,kt,2021,11.9753
United Arab Emirates,Goats,kt,2022,11.6715
United Arab Emirates,Goats,kt,2023,12.057
United Arab Emirates,Sheep,kt,2010,7.0235
United Arab Emirates,Sheep,kt,2011,7.2115
United Arab Emirates,Sheep,kt,2012,9.5775
United Arab Emirates,Sheep,kt,2013,10.8312
United Arab Emirates,Sheep,kt,2014,10.7955
United Arab Emirates,Sheep,kt,2015,11.0984
United Arab Emirates,Sheep,kt,2016,11.0677
United Arab Emirates,Sheep,kt,2017,11.0695
United Arab Emirates,Sheep,kt,2018,11.1679
United Arab Emirates,Sheep,kt,2019,10.6288
United Arab Emirates,Sheep,kt,2020,10.6838
United Arab Emirates,Sheep,kt,2021,10.7349
United Arab Emirates,Sheep,kt,2022,10.7745
United Arab Emirates,Sheep,kt,2023,10.7311
Uzbekistan,Cattle,kt,2010,517.5416
Uzbekistan,Cattle,kt,2011,552.5994
Uzbekistan,Cattle,kt,2012,582.4372
Uzbekistan,Cattle,kt,2013,605.0379
Uzbekistan,Cattle,kt,2014,633.129
Uzbekistan,Cattle,kt,2015,653.7279
Uzbekistan,Cattle,kt,2016,726.5946
Uzbekistan,Cattle,kt,2017,745.5408
Uzbekistan,Cattle,kt,2018,768.0226
Uzbekistan,Cattle,kt,2019,778.1392
Uzbekistan,Cattle,kt,2020,791.9022
Uzbekistan,Cattle,kt,2021,815.2263
Uzbekistan,Cattle,kt,2022,835.2752
Uzbekistan,Cattle,kt,2023,854.2218
Uzbekistan,Goats,kt,2010,12.0121
Uzbekistan,Goats,kt,2011,13.0775
Uzbekistan,Goats,kt,2012,14.2216
Uzbekistan,Goats,kt,2013,15.1629
Uzbekistan,Goats,kt,2014,16.1542
Uzbekistan,Goats,kt,2015,16.5625
Uzbekistan,Goats,kt,2016,19.1165
Uzbekistan,Goats,kt,2017,19.5713
Uzbekistan,Goats,kt,2018,19.4476
Uzbekistan,Goats,kt,2019,18.9535
Uzbekistan,Goats,kt,2020,18.5473
Uzbekistan,Goats,kt,2021,18.6168
Uzbekistan,Goats,kt,2022,18.7256
Uzbekistan,Goats,kt,2023,18.3158
Uzbekistan,Sheep,kt,2010,61.6177
Uzbekistan,Sheep,kt,2011,65.1867
Uzbekistan,Sheep,kt,2012,68.3701
Uzbekistan,Sheep,kt,2013,72.2237
Uzbekistan,Sheep,kt,2014,74.2371
Uzbekistan,Sheep,kt,2015,77.5083
Uzbekistan,Sheep,kt,2016,81.3807
Uzbekistan,Sheep,kt,2017,85.7361
Uzbekistan,Sheep,kt,2018,90.651
Uzbekistan,Sheep,kt,2019,92.8088
Uzbekistan,Sheep,kt,2020,96.0289
Uzbekistan,Sheep,kt,2021,98.5682
Uzbekistan,Sheep,kt,2022,101.6838
Uzbekistan,Sheep,kt,2023,104.7214
Uzbekistan,Swine,kt,2010,0.2895
Uzbekistan,Swine,kt,2011,0.3
Uzbekistan,Swine,kt,2012,0.2904
Uzbekistan,Swine,kt,2013,0.2856
Uzbekistan,Swine,kt,2014,0.2781
Uzbekistan,Swine,kt,2015,0.2634
Uzbekistan,Swine,kt,2016,0.2566
Uzbekistan,Swine,kt,2017,0.2258
Uzbekistan,Swine,kt,2018,0.1766
Uzbekistan,Swine,kt,2019,0.1644
Uzbekistan,Swine,kt,2020,0.1573
Uzbekistan,Swine,kt,2021,0.1484
Uzbekistan,Swine,kt,2022,0.1355
Uzbekistan,Swine,kt,2023,0.1209
Viet Nam,Buffalo,kt,2010,163.989
Viet Nam,Buffalo,kt,2011,154.584
Viet Nam,Buffalo,kt,2012,149.7853
Viet Nam,Buffalo,kt,2013,145.8937
Viet Nam,Buffalo,kt,2014,143.7198
Viet Nam,Buffalo,kt,2015,143.868
Viet Nam,Buffalo,kt,2016,143.6064
Viet Nam,Buffalo,kt,2017,142.0247
Viet Nam,Buffalo,kt,2018,138.231
Viet Nam,Buffalo,kt,2019,136.1096
Viet Nam,Buffalo,kt,2020,132.967
Viet Nam,Buffalo,kt,2021,128.9826
Viet Nam,Buffalo,kt,2022,127.173
Viet Nam,Buffalo,kt,2023,121.7525
Viet Nam,Cattle,kt,2010,284.0977
Viet Nam,Cattle,kt,2011,266.3459
Viet Nam,Cattle,kt,2012,255.024
Viet Nam,Cattle,kt,2013,255.9383
Viet Nam,Cattle,kt,2014,261.4688
Viet Nam,Cattle,kt,2015,269.9903
Viet Nam,Cattle,kt,2016,276.5435
Viet Nam,Cattle,kt,2017,284.982
Viet Nam,Cattle,kt,2018,291.7599
Viet Nam,Cattle,kt,2019,305.0254
Viet Nam,Cattle,kt,2020,313.9463
Viet Nam,Cattle,kt,2021,318.0825
Viet Nam,Cattle,kt,2022,319.317
Viet Nam,Cattle,kt,2023,318.3752
Viet Nam,Goats,kt,2010,6.6608
Viet Nam,Goats,kt,2011,6.5545
Viet Nam,Goats,kt,2012,6.9466
Viet Nam,Goats,kt,2013,7.2101
Viet Nam,Goats,kt,2014,8.2734
Viet Nam,Goats,kt,2015,10.302
Viet Nam,Goats,kt,2016,10.4486
Viet Nam,Goats,kt,2017,13.2159
Viet Nam,Goats,kt,2018,13.876
Viet Nam,Goats,kt,2019,13.4896
Viet Nam,Goats,kt,2020,13.7241
Viet Nam,Goats,kt,2021,14.2744
Viet Nam,Goats,kt,2022,15.587
Viet Nam,Goats,kt,2023,15.9667
Viet Nam,Swine,kt,2010,176.6812
Viet Nam,Swine,kt,2011,174.6332
Viet Nam,Swine,kt,2012,171.0052
Viet Nam,Swine,kt,2013,169.5238
Viet Nam,Swine,kt,2014,172.7317
Viet Nam,Swine,kt,2015,179.1171
Viet Nam,Swine,kt,2016,187.6668
Viet Nam,Swine,kt,2017,176.897
Viet Nam,Swine,kt,2018,181.707
Viet Nam,Swine,kt,2019,126.6086
Viet Nam,Swine,kt,2020,142.179
Viet Nam,Swine,kt,2021,149.7625
Viet Nam,Swine,kt,2022,159.7193
Viet Nam,Swine,kt,2023,164.8871
Yemen,Cattle,kt,2010,57.76
Yemen,Cattle,kt,2011,59.408
Yemen,Cattle,kt,2012,60.4117
Yemen,Cattle,kt,2013,61.741
Yemen,Cattle,kt,2014,63.3101
Yemen,Cattle,kt,2015,62.4675
Yemen,Cattle,kt,2016,60.6561
Yemen,Cattle,kt,2017,59.7653
Yemen,Cattle,kt,2018,53.8541
Yemen,Cattle,kt,2019,64.8934
Yemen,Cattle,kt,2020,65.5189
Yemen,Cattle,kt,2021,66.8085
Yemen,Cattle,kt,2022,66.6807
Yemen,Cattle,kt,2023,66.9877
Yemen,Goats,kt,2010,46.6574
Yemen,Goats,kt,2011,47.1231
Yemen,Goats,kt,2012,47.3946
Yemen,Goats,kt,2013,47.8961
Yemen,Goats,kt,2014,48.5402
Yemen,Goats,kt,2015,47.9577
Yemen,Goats,kt,2016,46.9985
Yemen,Goats,kt,2017,46.5984
Yemen,Goats,kt,2018,44.7357
Yemen,Goats,kt,2019,49.0891
Yemen,Goats,kt,2020,49.4875
Yemen,Goats,kt,2021,51.9618
Yemen,Goats,kt,2022,53.217
Yemen,Goats,kt,2023,51.6709
Yemen,Sheep,kt,2010,47.4565
Yemen,Sheep,kt,2011,48.2401
Yemen,Sheep,kt,2012,48.5556
Yemen,Sheep,kt,2013,49.2366
Yemen,Sheep,kt,2014,49.9419
Yemen,Sheep,kt,2015,49.3426
Yemen,Sheep,kt,2016,46.9351
Yemen,Sheep,kt,2017,47.3505
Yemen,Sheep,kt,2018,45.431
Yemen,Sheep,kt,2019,50.0947
Yemen,Sheep,kt,2020,50.8589
Yemen,Sheep,kt,2021,53.4018
Yemen,Sheep,kt,2022,54.1582
Yemen,Sheep,kt,2023,53.3257
