Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2023,2023,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2023,2023,kcal/cap/d,0.5,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2023,2023,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2010,2010,kg/cap,8.21,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2010,2010,kcal/cap/d,16.92,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2010,2010,g/cap/d,2.37,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2011,2011,kg/cap,8.07,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2011,2011,kcal/cap/d,16.58,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2011,2011,g/cap/d,2.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2012,2012,kg/cap,9.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2012,2012,kcal/cap/d,18.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2012,2012,g/cap/d,2.65,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2013,2013,kg/cap,9.28,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2013,2013,kcal/cap/d,18.89,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2013,2013,g/cap/d,2.66,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2014,2014,kg/cap,8.62,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2014,2014,kcal/cap/d,17.44,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2014,2014,g/cap/d,2.45,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2015,2015,kg/cap,8.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2015,2015,kcal/cap/d,17.76,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2015,2015,g/cap/d,2.49,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,9.11,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2016,2016,kcal/cap/d,18.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,2.58,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg/cap,9.25,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2017,2017,kcal/cap/d,18.5,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2017,2017,g/cap/d,2.6,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg/cap,8.89,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2018,2018,kcal/cap/d,17.64,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2018,2018,g/cap/d,2.48,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg/cap,8.88,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2019,2019,kcal/cap/d,17.67,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2019,2019,g/cap/d,2.49,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg/cap,8.87,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2020,2020,kcal/cap/d,17.64,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2020,2020,g/cap/d,2.49,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg/cap,8.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2021,2021,kcal/cap/d,17.62,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2021,2021,g/cap/d,2.48,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,8.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2022,2022,kcal/cap/d,17.62,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,2.48,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2023,2023,kg/cap,8.86,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2023,2023,kcal/cap/d,17.63,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2023,2023,g/cap/d,2.48,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2010,2010,kg/cap,1.54,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2010,2010,kcal/cap/d,1.92,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2010,2010,g/cap/d,0.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2011,2011,kg/cap,1.38,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2011,2011,kcal/cap/d,1.64,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2011,2011,g/cap/d,0.31,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2012,2012,kg/cap,1.48,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2012,2012,kcal/cap/d,1.73,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2012,2012,g/cap/d,0.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2013,2013,kg/cap,1.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2013,2013,kcal/cap/d,2.28,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2013,2013,g/cap/d,0.42,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2014,2014,kg/cap,1.51,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2014,2014,kcal/cap/d,1.77,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2014,2014,g/cap/d,0.33,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2015,2015,kg/cap,0.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2015,2015,kcal/cap/d,0.99,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2015,2015,g/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,1.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2016,2016,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg/cap,1.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2017,2017,kcal/cap/d,1.45,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2017,2017,g/cap/d,0.27,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg/cap,1.18,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2018,2018,kcal/cap/d,1.2,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2018,2018,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg/cap,1.25,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2019,2019,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2019,2019,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg/cap,1.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2020,2020,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2020,2020,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg/cap,1.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2021,2021,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2021,2021,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,1.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2022,2022,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2023,2023,kg/cap,1.24,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2023,2023,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2023,2023,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2010,2010,kg/cap,8.42,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2010,2010,kcal/cap/d,23.34,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2010,2010,g/cap/d,3.37,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2011,2011,kg/cap,9.42,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2011,2011,kcal/cap/d,25.7,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2011,2011,g/cap/d,3.71,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2012,2012,kg/cap,7.85,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2012,2012,kcal/cap/d,20.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2012,2012,g/cap/d,3.02,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2013,2013,kg/cap,7.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2013,2013,kcal/cap/d,20.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2013,2013,g/cap/d,2.95,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2014,2014,kg/cap,6.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2014,2014,kcal/cap/d,16.65,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2014,2014,g/cap/d,2.4,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2015,2015,kg/cap,6.01,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2015,2015,kcal/cap/d,16.36,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2015,2015,g/cap/d,2.3,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,9.68,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2016,2016,kcal/cap/d,24.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,3.54,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg/cap,9.78,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2017,2017,kcal/cap/d,24.8,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2017,2017,g/cap/d,3.59,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg/cap,12.98,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2018,2018,kcal/cap/d,36.13,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2018,2018,g/cap/d,4.88,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg/cap,11.32,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2019,2019,kcal/cap/d,33.81,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2019,2019,g/cap/d,4.39,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg/cap,11.3,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2020,2020,kcal/cap/d,33.76,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2020,2020,g/cap/d,4.39,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg/cap,11.29,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2021,2021,kcal/cap/d,33.72,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2021,2021,g/cap/d,4.38,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,11.29,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2022,2022,kcal/cap/d,33.71,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,4.38,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2023,2023,kg/cap,11.29,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2023,2023,kcal/cap/d,33.73,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2023,2023,g/cap/d,4.38,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2010,2010,kg/cap,0.2,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2010,2010,kcal/cap/d,0.35,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2010,2010,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2011,2011,kg/cap,0.88,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2011,2011,kcal/cap/d,1.54,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2011,2011,g/cap/d,0.25,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2012,2012,kg/cap,0.54,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2012,2012,kcal/cap/d,0.94,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2012,2012,g/cap/d,0.15,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2013,2013,kg/cap,0.26,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2013,2013,kcal/cap/d,0.45,E,Estimated value,
FBS,Food Balances (2010-),764,Thailand,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2013,2013,g/cap/d,0.07,E,Estimated value,
